fecha,tienda_id,sku,unidades,venta_neta_mxn,descuento_mxn,canal
2026-07-28,T04,SKU-1036,7,224.00,0.00,Piso
2026-07-28,T04,SKU-1037,9,171.00,0.00,Piso
2026-07-28,T04,SKU-1038,7,385.00,0.00,Piso
2026-07-28,T04,SKU-1039,13,377.00,0.00,Piso
2026-07-28,T04,SKU-1040,8,208.00,0.00,Piso
2026-07-28,T04,SKU-1041,10,310.00,0.00,Piso
2026-07-28,T04,SKU-1042,4,180.00,0.00,Piso
2026-07-28,T04,SKU-1043,8,192.00,0.00,Piso
2026-07-28,T04,SKU-1045,3,96.00,0.00,Piso
2026-07-28,T04,SKU-1046,8,352.00,0.00,Piso
2026-07-28,T04,SKU-1047,5,210.00,0.00,Piso
2026-07-28,T04,SKU-1048,11,374.00,0.00,Piso
2026-07-28,T04,SKU-1050,4,184.00,0.00,Piso
2026-07-28,T04,SKU-1051,3,84.00,0.00,Piso
2026-07-28,T04,SKU-1052,3,75.00,0.00,Piso
2026-07-28,T04,SKU-1053,13,156.00,0.00,Piso
2026-07-28,T04,SKU-1054,8,88.00,0.00,Piso
2026-07-28,T04,SKU-1055,10,240.00,0.00,Piso
2026-07-28,T04,SKU-1057,2,54.00,0.00,Piso
2026-07-28,T04,SKU-1058,7,91.00,0.00,Piso
2026-07-28,T04,SKU-1059,4,152.00,0.00,Piso
2026-07-28,T04,SKU-1059,-1,-38.00,0.00,Piso
2026-07-28,T04,SKU-1061,4,132.00,0.00,Piso
2026-07-28,T04,SKU-1062,7,833.00,0.00,Piso
2026-07-28,T04,SKU-1064,6,432.00,0.00,Piso
2026-07-28,T04,SKU-1065,8,232.00,0.00,Piso
2026-07-28,T04,SKU-1066,2,78.00,0.00,Piso
2026-07-28,T04,SKU-1066,-2,-78.00,0.00,Piso
2026-07-28,T04,SKU-1067,2,176.00,0.00,Piso
2026-07-28,T04,SKU-1069,6,252.00,0.00,Piso
2026-07-28,T04,SKU-1070,1,58.00,0.00,Piso
2026-07-28,T04,SKU-1071,16,736.00,0.00,Piso
2026-07-28,T04,SKU-1072,5,145.00,0.00,Piso
2026-07-28,T04,SKU-1073,4,84.00,0.00,Piso
2026-07-28,T04,SKU-1075,14,210.00,0.00,Piso
2026-07-28,T04,SKU-1076,11,374.00,0.00,Piso
2026-07-28,T04,SKU-1077,14,532.00,0.00,Piso
2026-07-28,T04,SKU-1078,13,260.00,0.00,Piso
2026-07-28,T04,SKU-1080,8,304.00,0.00,Piso
2026-07-28,T04,SKU-1081,7,119.00,0.00,Piso
2026-07-28,T04,SKU-1082,2,64.00,0.00,Piso
2026-07-28,T04,SKU-1083,5,150.00,0.00,Piso
2026-07-28,T04,SKU-1084,4,96.00,0.00,Piso
2026-07-28,T04,SKU-1086,3,354.00,0.00,Piso
2026-07-28,T04,SKU-1087,2,264.00,0.00,Piso
2026-07-28,T04,SKU-1088,2,378.00,0.00,Piso
2026-07-28,T04,SKU-1089,1,385.00,0.00,Piso
2026-07-28,T04,SKU-1090,7,273.00,0.00,Piso
2026-07-28,T04,SKU-1091,9,126.00,0.00,Piso
2026-07-28,T04,SKU-1092,4,136.43,7.57,Piso
2026-07-28,T04,SKU-1093,2,56.00,0.00,Piso
2026-07-28,T04,SKU-1094,1,42.00,0.00,Piso
2026-07-28,T04,SKU-1095,4,168.00,0.00,Piso
2026-07-28,T04,SKU-1096,4,516.00,0.00,Piso
2026-07-28,T04,SKU-1097,2,96.00,0.00,Piso
2026-07-28,T04,SKU-1098,7,154.00,0.00,Piso
2026-07-28,T04,SKU-1099,4,144.00,0.00,Piso
2026-07-28,T04,SKU-1100,6,204.00,0.00,Piso
2026-07-28,T04,SKU-1101,1,19.00,0.00,Piso
2026-07-28,T04,SKU-1102,6,588.00,0.00,Piso
2026-07-28,T04,SKU-1103,3,119.69,6.31,Piso
2026-07-28,T04,SKU-1104,3,138.00,0.00,Piso
2026-07-28,T04,SKU-1105,1,32.00,0.00,Piso
2026-07-28,T04,SKU-1106,3,204.00,0.00,Piso
2026-07-28,T04,SKU-1107,4,72.00,0.00,Piso
2026-07-28,T04,SKU-1108,3,135.00,0.00,Piso
2026-07-28,T04,SKU-1109,1,78.00,0.00,Piso
2026-07-28,T04,SKU-1110,2,156.00,0.00,Piso
2026-07-28,T04,SKU-1111,5,195.00,0.00,Piso
2026-07-28,T04,SKU-1112,3,102.00,0.00,Piso
2026-07-28,T04,SKU-1114,4,224.00,0.00,Piso
2026-07-28,T04,SKU-1117,8,288.00,0.00,Piso
2026-07-28,T04,SKU-1118,2,518.00,0.00,Piso
2026-07-28,T04,SKU-1119,3,96.00,0.00,Piso
2026-07-28,T04,SKU-1120,2,290.00,0.00,Piso
2026-07-28,T04,SKU-1121,17,484.50,0.00,Piso
2026-07-29,T01,SKU-1002,3,87.00,0.00,Ecommerce
2026-07-29,T01,SKU-1002,17,493.00,0.00,Piso
2026-07-29,T01,SKU-1003,22,627.00,0.00,Piso
2026-07-29,T01,SKU-1004,6,276.00,0.00,Piso
2026-07-29,T01,SKU-1005,6,75.00,0.00,Ecommerce
2026-07-29,T01,SKU-1005,28,350.00,0.00,Piso
2026-07-29,T01,SKU-1006,8,624.00,0.00,Piso
2026-07-29,T01,SKU-1007,13,1196.00,0.00,Piso
2026-07-29,T01,SKU-1008,6,384.00,0.00,Piso
2026-07-29,T01,SKU-1010,9,216.00,0.00,Piso
2026-07-29,T01,SKU-1011,2,98.00,0.00,Ecommerce
2026-07-29,T01,SKU-1012,6,312.00,0.00,Piso
2026-07-29,T01,SKU-1013,3,10.50,0.00,Ecommerce
2026-07-29,T01,SKU-1013,32,112.00,0.00,Piso
2026-07-29,T01,SKU-1014,3,42.00,0.00,Ecommerce
2026-07-29,T01,SKU-1014,26,364.00,0.00,Piso
2026-07-29,T01,SKU-1015,16,256.00,0.00,Piso
2026-07-29,T01,SKU-1016,4,168.00,0.00,Piso
2026-07-29,T01,SKU-1017,4,96.00,0.00,Ecommerce
2026-07-29,T01,SKU-1018,22,968.00,0.00,Piso
2026-07-29,T01,SKU-1019,14,504.00,0.00,Piso
2026-07-29,T01,SKU-1020,18,306.70,17.30,Piso
2026-07-29,T01,SKU-1021,13,286.00,0.00,Piso
2026-07-29,T01,SKU-1022,10,320.00,0.00,Piso
2026-07-29,T01,SKU-1023,20,2780.00,0.00,Piso
2026-07-29,T01,SKU-1024,20,1380.00,0.00,Piso
2026-07-29,T01,SKU-1025,11,2409.00,0.00,Piso
2026-07-29,T01,SKU-1027,9,1161.00,0.00,Piso
2026-07-29,T01,SKU-1028,6,894.00,0.00,Piso
2026-07-29,T01,SKU-1029,20,960.00,0.00,Piso
2026-07-29,T01,SKU-1030,13,676.00,0.00,Piso
2026-07-29,T01,SKU-1031,1,98.00,0.00,Piso
2026-07-29,T01,SKU-1032,3,314.22,30.78,Piso
2026-07-29,T01,SKU-1033,3,66.00,0.00,Ecommerce
2026-07-29,T01,SKU-1033,35,616.91,153.09,Piso
2026-07-29,T01,SKU-1034,18,882.00,0.00,Piso
2026-07-29,T01,SKU-1035,2,136.00,0.00,Ecommerce
2026-07-29,T01,SKU-1035,20,1096.92,263.08,Piso
2026-07-29,T01,SKU-1035,-2,-136.00,0.00,Piso
2026-07-29,T01,SKU-1036,3,96.00,0.00,Ecommerce
2026-07-29,T01,SKU-1036,32,1024.00,0.00,Piso
2026-07-29,T01,SKU-1037,25,475.00,0.00,Piso
2026-07-29,T01,SKU-1038,7,385.00,0.00,Piso
2026-07-29,T01,SKU-1039,3,87.00,0.00,Ecommerce
2026-07-29,T01,SKU-1039,27,783.00,0.00,Piso
2026-07-29,T01,SKU-1040,5,130.00,0.00,Ecommerce
2026-07-29,T01,SKU-1040,28,592.68,135.32,Piso
2026-07-29,T01,SKU-1041,6,186.00,0.00,Ecommerce
2026-07-29,T01,SKU-1041,27,611.77,225.23,Piso
2026-07-29,T01,SKU-1042,7,315.00,0.00,Piso
2026-07-29,T01,SKU-1044,4,72.00,0.00,Piso
2026-07-29,T01,SKU-1046,12,528.00,0.00,Piso
2026-07-29,T01,SKU-1048,17,578.00,0.00,Piso
2026-07-29,T01,SKU-1050,24,1104.00,0.00,Piso
2026-07-29,T01,SKU-1051,11,308.00,0.00,Piso
2026-07-29,T01,SKU-1053,2,24.00,0.00,Ecommerce
2026-07-29,T01,SKU-1053,25,300.00,0.00,Piso
2026-07-29,T01,SKU-1054,21,231.00,0.00,Piso
2026-07-29,T01,SKU-1055,1,24.00,0.00,Ecommerce
2026-07-29,T01,SKU-1055,24,576.00,0.00,Piso
2026-07-29,T01,SKU-1056,5,180.00,0.00,Piso
2026-07-29,T01,SKU-1057,8,216.00,0.00,Piso
2026-07-29,T01,SKU-1058,21,273.00,0.00,Piso
2026-07-29,T01,SKU-1060,16,784.00,0.00,Piso
2026-07-29,T01,SKU-1061,12,396.00,0.00,Piso
2026-07-29,T01,SKU-1062,8,952.00,0.00,Piso
2026-07-29,T01,SKU-1063,4,580.00,0.00,Piso
2026-07-29,T01,SKU-1064,8,576.00,0.00,Piso
2026-07-29,T01,SKU-1065,7,203.00,0.00,Piso
2026-07-29,T01,SKU-1066,8,312.00,0.00,Piso
2026-07-29,T01,SKU-1067,2,176.00,0.00,Piso
2026-07-29,T01,SKU-1068,4,144.00,0.00,Piso
2026-07-29,T01,SKU-1069,9,378.00,0.00,Piso
2026-07-29,T01,SKU-1070,8,464.00,0.00,Piso
2026-07-29,T01,SKU-1071,6,276.00,0.00,Ecommerce
2026-07-29,T01,SKU-1071,26,1196.00,0.00,Piso
2026-07-29,T01,SKU-1072,7,203.00,0.00,Piso
2026-07-29,T01,SKU-1073,12,252.00,0.00,Piso
2026-07-29,T01,SKU-1074,23,598.00,0.00,Piso
2026-07-29,T01,SKU-1075,2,30.00,0.00,Ecommerce
2026-07-29,T01,SKU-1075,41,615.00,0.00,Piso
2026-07-29,T01,SKU-1076,17,578.00,0.00,Piso
2026-07-29,T01,SKU-1077,2,76.00,0.00,Ecommerce
2026-07-29,T01,SKU-1077,42,1596.00,0.00,Piso
2026-07-29,T01,SKU-1077,-2,-76.00,0.00,Piso
2026-07-29,T01,SKU-1078,3,60.00,0.00,Ecommerce
2026-07-29,T01,SKU-1078,37,740.00,0.00,Piso
2026-07-29,T01,SKU-1079,17,578.00,0.00,Piso
2026-07-29,T01,SKU-1081,12,204.00,0.00,Piso
2026-07-29,T01,SKU-1082,20,640.00,0.00,Piso
2026-07-29,T01,SKU-1083,17,510.00,0.00,Piso
2026-07-29,T01,SKU-1084,14,336.00,0.00,Piso
2026-07-29,T01,SKU-1085,11,242.00,0.00,Piso
2026-07-29,T01,SKU-1086,13,1534.00,0.00,Piso
2026-07-29,T01,SKU-1088,2,378.00,0.00,Piso
2026-07-29,T01,SKU-1089,2,770.00,0.00,Piso
2026-07-29,T01,SKU-1090,22,858.00,0.00,Piso
2026-07-29,T01,SKU-1091,21,294.00,0.00,Piso
2026-07-29,T01,SKU-1092,7,252.00,0.00,Piso
2026-07-29,T01,SKU-1094,3,126.00,0.00,Piso
2026-07-29,T01,SKU-1095,15,630.00,0.00,Piso
2026-07-29,T01,SKU-1096,3,387.00,0.00,Piso
2026-07-29,T01,SKU-1097,7,336.00,0.00,Piso
2026-07-29,T01,SKU-1098,14,308.00,0.00,Piso
2026-07-29,T01,SKU-1099,8,288.00,0.00,Piso
2026-07-29,T01,SKU-1100,21,714.00,0.00,Piso
2026-07-29,T01,SKU-1101,3,57.00,0.00,Piso
2026-07-29,T01,SKU-1102,17,1566.43,99.57,Piso
2026-07-29,T01,SKU-1103,7,294.00,0.00,Piso
2026-07-29,T01,SKU-1104,9,372.85,41.15,Piso
2026-07-29,T01,SKU-1105,7,224.00,0.00,Piso
2026-07-29,T01,SKU-1106,3,204.00,0.00,Piso
2026-07-29,T01,SKU-1107,7,126.00,0.00,Piso
2026-07-29,T01,SKU-1108,2,90.00,0.00,Piso
2026-07-29,T01,SKU-1109,9,702.00,0.00,Piso
2026-07-29,T01,SKU-1110,4,312.00,0.00,Piso
2026-07-29,T01,SKU-1111,12,468.00,0.00,Piso
2026-07-29,T01,SKU-1112,12,408.00,0.00,Piso
2026-07-29,T01,SKU-1113,10,420.00,0.00,Piso
2026-07-29,T01,SKU-1114,11,616.00,0.00,Piso
2026-07-29,T01,SKU-1115,3,144.00,0.00,Piso
2026-07-29,T01,SKU-1116,2,168.00,0.00,Piso
2026-07-29,T01,SKU-1117,9,324.00,0.00,Piso
2026-07-29,T01,SKU-1118,7,1813.00,0.00,Piso
2026-07-29,T01,SKU-1121,2,57.00,0.00,Ecommerce
2026-07-29,T01,SKU-1121,41,1168.50,0.00,Piso
2026-07-29,T02,SKU-1002,2,58.00,0.00,Ecommerce
2026-07-29,T02,SKU-1003,18,513.00,0.00,Piso
2026-07-29,T02,SKU-1004,10,460.00,0.00,Piso
2026-07-29,T02,SKU-1005,3,37.50,0.00,Ecommerce
2026-07-29,T02,SKU-1005,26,325.00,0.00,Piso
2026-07-29,T02,SKU-1006,9,702.00,0.00,Piso
2026-07-29,T02,SKU-1007,8,736.00,0.00,Piso
2026-07-29,T02,SKU-1008,6,384.00,0.00,Piso
2026-07-29,T02,SKU-1009,12,456.00,0.00,Piso
2026-07-29,T02,SKU-1010,8,146.92,45.08,Piso
2026-07-29,T02,SKU-1011,4,196.00,0.00,Ecommerce
2026-07-29,T02,SKU-1011,27,1323.00,0.00,Piso
2026-07-29,T02,SKU-1012,2,104.00,0.00,Piso
2026-07-29,T02,SKU-1013,11,38.50,0.00,Ecommerce
2026-07-29,T02,SKU-1013,38,133.00,0.00,Piso
2026-07-29,T02,SKU-1014,5,70.00,0.00,Ecommerce
2026-07-29,T02,SKU-1015,8,128.00,0.00,Piso
2026-07-29,T02,SKU-1016,7,294.00,0.00,Piso
2026-07-29,T02,SKU-1017,4,96.00,0.00,Ecommerce
2026-07-29,T02,SKU-1017,27,648.00,0.00,Piso
2026-07-29,T02,SKU-1018,19,836.00,0.00,Piso
2026-07-29,T02,SKU-1019,11,396.00,0.00,Piso
2026-07-29,T02,SKU-1021,1,22.00,0.00,Piso
2026-07-29,T02,SKU-1022,11,352.00,0.00,Piso
2026-07-29,T02,SKU-1023,13,1807.00,0.00,Piso
2026-07-29,T02,SKU-1024,9,621.00,0.00,Piso
2026-07-29,T02,SKU-1025,4,876.00,0.00,Piso
2026-07-29,T02,SKU-1026,9,1575.00,0.00,Piso
2026-07-29,T02,SKU-1027,6,774.00,0.00,Piso
2026-07-29,T02,SKU-1028,2,298.00,0.00,Piso
2026-07-29,T02,SKU-1029,18,864.00,0.00,Piso
2026-07-29,T02,SKU-1031,7,686.00,0.00,Piso
2026-07-29,T02,SKU-1031,-3,-294.00,0.00,Piso
2026-07-29,T02,SKU-1032,4,460.00,0.00,Piso
2026-07-29,T02,SKU-1033,2,44.00,0.00,Ecommerce
2026-07-29,T02,SKU-1034,13,637.00,0.00,Piso
2026-07-29,T02,SKU-1035,19,1292.00,0.00,Piso
2026-07-29,T02,SKU-1036,4,128.00,0.00,Ecommerce
2026-07-29,T02,SKU-1036,26,832.00,0.00,Piso
2026-07-29,T02,SKU-1037,10,190.00,0.00,Piso
2026-07-29,T02,SKU-1038,14,770.00,0.00,Piso
2026-07-29,T02,SKU-1039,4,116.00,0.00,Ecommerce
2026-07-29,T02,SKU-1040,20,520.00,0.00,Piso
2026-07-29,T02,SKU-1041,2,62.00,0.00,Ecommerce
2026-07-29,T02,SKU-1041,15,465.00,0.00,Piso
2026-07-29,T02,SKU-1042,14,630.00,0.00,Piso
2026-07-29,T02,SKU-1043,7,140.98,27.02,Piso
2026-07-29,T02,SKU-1044,11,198.00,0.00,Piso
2026-07-29,T02,SKU-1045,17,544.00,0.00,Piso
2026-07-29,T02,SKU-1047,8,336.00,0.00,Piso
2026-07-29,T02,SKU-1048,16,544.00,0.00,Piso
2026-07-29,T02,SKU-1050,19,874.00,0.00,Piso
2026-07-29,T02,SKU-1052,5,125.00,0.00,Piso
2026-07-29,T02,SKU-1053,14,153.12,14.88,Piso
2026-07-29,T02,SKU-1054,10,110.00,0.00,Piso
2026-07-29,T02,SKU-1055,1,24.00,0.00,Ecommerce
2026-07-29,T02,SKU-1055,18,432.00,0.00,Piso
2026-07-29,T02,SKU-1057,11,297.00,0.00,Piso
2026-07-29,T02,SKU-1059,12,456.00,0.00,Piso
2026-07-29,T02,SKU-1060,14,686.00,0.00,Piso
2026-07-29,T02,SKU-1061,8,264.00,0.00,Piso
2026-07-29,T02,SKU-1062,8,952.00,0.00,Piso
2026-07-29,T02,SKU-1063,4,580.00,0.00,Piso
2026-07-29,T02,SKU-1064,10,720.00,0.00,Piso
2026-07-29,T02,SKU-1065,9,261.00,0.00,Piso
2026-07-29,T02,SKU-1066,4,156.00,0.00,Piso
2026-07-29,T02,SKU-1067,1,88.00,0.00,Piso
2026-07-29,T02,SKU-1068,6,204.07,11.93,Piso
2026-07-29,T02,SKU-1069,7,294.00,0.00,Piso
2026-07-29,T02,SKU-1070,8,464.00,0.00,Piso
2026-07-29,T02,SKU-1071,4,184.00,0.00,Ecommerce
2026-07-29,T02,SKU-1071,16,736.00,0.00,Piso
2026-07-29,T02,SKU-1072,13,377.00,0.00,Piso
2026-07-29,T02,SKU-1073,13,273.00,0.00,Piso
2026-07-29,T02,SKU-1074,9,234.00,0.00,Piso
2026-07-29,T02,SKU-1075,6,90.00,0.00,Ecommerce
2026-07-29,T02,SKU-1076,17,578.00,0.00,Piso
2026-07-29,T02,SKU-1077,4,152.00,0.00,Ecommerce
2026-07-29,T02,SKU-1077,27,1026.00,0.00,Piso
2026-07-29,T02,SKU-1078,1,20.00,0.00,Ecommerce
2026-07-29,T02,SKU-1078,30,600.00,0.00,Piso
2026-07-29,T02,SKU-1079,14,476.00,0.00,Piso
2026-07-29,T02,SKU-1080,15,570.00,0.00,Piso
2026-07-29,T02,SKU-1081,17,289.00,0.00,Piso
2026-07-29,T02,SKU-1082,10,320.00,0.00,Piso
2026-07-29,T02,SKU-1083,6,180.00,0.00,Piso
2026-07-29,T02,SKU-1084,7,168.00,0.00,Piso
2026-07-29,T02,SKU-1085,9,198.00,0.00,Piso
2026-07-29,T02,SKU-1086,10,1180.00,0.00,Piso
2026-07-29,T02,SKU-1087,5,660.00,0.00,Piso
2026-07-29,T02,SKU-1088,3,567.00,0.00,Piso
2026-07-29,T02,SKU-1089,5,1925.00,0.00,Piso
2026-07-29,T02,SKU-1090,11,429.00,0.00,Piso
2026-07-29,T02,SKU-1091,15,192.92,17.08,Piso
2026-07-29,T02,SKU-1092,4,144.00,0.00,Piso
2026-07-29,T02,SKU-1094,1,42.00,0.00,Piso
2026-07-29,T02,SKU-1095,14,588.00,0.00,Piso
2026-07-29,T02,SKU-1096,3,387.00,0.00,Piso
2026-07-29,T02,SKU-1097,11,528.00,0.00,Piso
2026-07-29,T02,SKU-1098,16,352.00,0.00,Piso
2026-07-29,T02,SKU-1099,17,612.00,0.00,Piso
2026-07-29,T02,SKU-1100,9,306.00,0.00,Piso
2026-07-29,T02,SKU-1101,5,95.00,0.00,Piso
2026-07-29,T02,SKU-1102,21,2058.00,0.00,Piso
2026-07-29,T02,SKU-1103,9,378.00,0.00,Piso
2026-07-29,T02,SKU-1104,6,276.00,0.00,Piso
2026-07-29,T02,SKU-1105,7,224.00,0.00,Piso
2026-07-29,T02,SKU-1106,1,68.00,0.00,Piso
2026-07-29,T02,SKU-1107,6,108.00,0.00,Piso
2026-07-29,T02,SKU-1108,4,180.00,0.00,Piso
2026-07-29,T02,SKU-1109,4,312.00,0.00,Piso
2026-07-29,T02,SKU-1110,3,234.00,0.00,Piso
2026-07-29,T02,SKU-1111,8,312.00,0.00,Piso
2026-07-29,T02,SKU-1113,8,336.00,0.00,Piso
2026-07-29,T02,SKU-1114,12,672.00,0.00,Piso
2026-07-29,T02,SKU-1115,4,192.00,0.00,Piso
2026-07-29,T02,SKU-1116,2,168.00,0.00,Piso
2026-07-29,T02,SKU-1117,13,468.00,0.00,Piso
2026-07-29,T02,SKU-1118,4,1036.00,0.00,Piso
2026-07-29,T02,SKU-1119,3,96.00,0.00,Piso
2026-07-29,T02,SKU-1121,5,142.50,0.00,Ecommerce
2026-07-29,T02,SKU-1121,30,699.47,155.53,Piso
2026-07-29,T03,SKU-1002,12,348.00,0.00,Piso
2026-07-29,T03,SKU-1003,9,256.50,0.00,Piso
2026-07-29,T03,SKU-1004,3,138.00,0.00,Piso
2026-07-29,T03,SKU-1005,8,100.00,0.00,Piso
2026-07-29,T03,SKU-1006,3,234.00,0.00,Piso
2026-07-29,T03,SKU-1007,8,736.00,0.00,Piso
2026-07-29,T03,SKU-1008,3,192.00,0.00,Piso
2026-07-29,T03,SKU-1009,9,342.00,0.00,Piso
2026-07-29,T03,SKU-1010,7,168.00,0.00,Piso
2026-07-29,T03,SKU-1011,10,490.00,0.00,Piso
2026-07-29,T03,SKU-1012,3,156.00,0.00,Piso
2026-07-29,T03,SKU-1013,15,52.50,0.00,Piso
2026-07-29,T03,SKU-1014,11,154.00,0.00,Piso
2026-07-29,T03,SKU-1015,13,208.00,0.00,Piso
2026-07-29,T03,SKU-1016,3,126.00,0.00,Piso
2026-07-29,T03,SKU-1017,13,312.00,0.00,Piso
2026-07-29,T03,SKU-1018,15,660.00,0.00,Piso
2026-07-29,T03,SKU-1019,3,108.00,0.00,Piso
2026-07-29,T03,SKU-1020,5,90.00,0.00,Piso
2026-07-29,T03,SKU-1021,1,22.00,0.00,Piso
2026-07-29,T03,SKU-1022,2,64.00,0.00,Piso
2026-07-29,T03,SKU-1023,9,1251.00,0.00,Piso
2026-07-29,T03,SKU-1024,4,276.00,0.00,Piso
2026-07-29,T03,SKU-1025,4,876.00,0.00,Piso
2026-07-29,T03,SKU-1027,5,645.00,0.00,Piso
2026-07-29,T03,SKU-1028,3,373.41,73.59,Piso
2026-07-29,T03,SKU-1029,11,528.00,0.00,Piso
2026-07-29,T03,SKU-1030,14,576.49,151.51,Piso
2026-07-29,T03,SKU-1031,1,98.00,0.00,Piso
2026-07-29,T03,SKU-1032,5,575.00,0.00,Piso
2026-07-29,T03,SKU-1033,23,506.00,0.00,Piso
2026-07-29,T03,SKU-1034,12,588.00,0.00,Piso
2026-07-29,T03,SKU-1035,14,952.00,0.00,Piso
2026-07-29,T03,SKU-1036,15,480.00,0.00,Piso
2026-07-29,T03,SKU-1037,7,133.00,0.00,Piso
2026-07-29,T03,SKU-1038,5,275.00,0.00,Piso
2026-07-29,T03,SKU-1039,15,435.00,0.00,Piso
2026-07-29,T03,SKU-1040,14,364.00,0.00,Piso
2026-07-29,T03,SKU-1041,14,434.00,0.00,Piso
2026-07-29,T03,SKU-1042,4,180.00,0.00,Piso
2026-07-29,T03,SKU-1043,8,192.00,0.00,Piso
2026-07-29,T03,SKU-1044,5,90.00,0.00,Piso
2026-07-29,T03,SKU-1045,4,128.00,0.00,Piso
2026-07-29,T03,SKU-1046,5,220.00,0.00,Piso
2026-07-29,T03,SKU-1047,7,294.00,0.00,Piso
2026-07-29,T03,SKU-1048,6,204.00,0.00,Piso
2026-07-29,T03,SKU-1049,4,56.00,0.00,Piso
2026-07-29,T03,SKU-1050,7,322.00,0.00,Piso
2026-07-29,T03,SKU-1051,1,28.00,0.00,Piso
2026-07-29,T03,SKU-1052,2,50.00,0.00,Piso
2026-07-29,T03,SKU-1053,4,48.00,0.00,Piso
2026-07-29,T03,SKU-1054,5,55.00,0.00,Piso
2026-07-29,T03,SKU-1055,11,264.00,0.00,Piso
2026-07-29,T03,SKU-1056,3,108.00,0.00,Piso
2026-07-29,T03,SKU-1057,1,27.00,0.00,Piso
2026-07-29,T03,SKU-1058,7,91.00,0.00,Piso
2026-07-29,T03,SKU-1059,1,38.00,0.00,Piso
2026-07-29,T03,SKU-1061,7,231.00,0.00,Piso
2026-07-29,T03,SKU-1063,1,145.00,0.00,Piso
2026-07-29,T03,SKU-1065,4,116.00,0.00,Piso
2026-07-29,T03,SKU-1066,3,117.00,0.00,Piso
2026-07-29,T03,SKU-1067,1,88.00,0.00,Piso
2026-07-29,T03,SKU-1068,1,36.00,0.00,Piso
2026-07-29,T03,SKU-1069,5,210.00,0.00,Piso
2026-07-29,T03,SKU-1071,8,368.00,0.00,Piso
2026-07-29,T03,SKU-1072,2,58.00,0.00,Piso
2026-07-29,T03,SKU-1073,9,189.00,0.00,Piso
2026-07-29,T03,SKU-1074,7,182.00,0.00,Piso
2026-07-29,T03,SKU-1076,7,238.00,0.00,Piso
2026-07-29,T03,SKU-1077,8,304.00,0.00,Piso
2026-07-29,T03,SKU-1078,13,260.00,0.00,Piso
2026-07-29,T03,SKU-1079,10,340.00,0.00,Piso
2026-07-29,T03,SKU-1080,5,190.00,0.00,Piso
2026-07-29,T03,SKU-1081,4,68.00,0.00,Piso
2026-07-29,T03,SKU-1082,4,128.00,0.00,Piso
2026-07-29,T03,SKU-1083,4,120.00,0.00,Piso
2026-07-29,T03,SKU-1085,6,132.00,0.00,Piso
2026-07-29,T03,SKU-1085,-1,-22.00,0.00,Piso
2026-07-29,T03,SKU-1086,4,472.00,0.00,Piso
2026-07-29,T03,SKU-1087,7,924.00,0.00,Piso
2026-07-29,T03,SKU-1088,4,756.00,0.00,Piso
2026-07-29,T03,SKU-1089,2,770.00,0.00,Piso
2026-07-29,T03,SKU-1090,8,312.00,0.00,Piso
2026-07-29,T03,SKU-1091,13,182.00,0.00,Piso
2026-07-29,T03,SKU-1092,4,144.00,0.00,Piso
2026-07-29,T03,SKU-1095,6,252.00,0.00,Piso
2026-07-29,T03,SKU-1096,2,258.00,0.00,Piso
2026-07-29,T03,SKU-1097,3,144.00,0.00,Piso
2026-07-29,T03,SKU-1098,5,110.00,0.00,Piso
2026-07-29,T03,SKU-1099,4,144.00,0.00,Piso
2026-07-29,T03,SKU-1101,2,38.00,0.00,Piso
2026-07-29,T03,SKU-1102,12,1176.00,0.00,Piso
2026-07-29,T03,SKU-1104,7,322.00,0.00,Piso
2026-07-29,T03,SKU-1105,2,57.69,6.31,Piso
2026-07-29,T03,SKU-1107,4,72.00,0.00,Piso
2026-07-29,T03,SKU-1108,2,90.00,0.00,Piso
2026-07-29,T03,SKU-1109,3,234.00,0.00,Piso
2026-07-29,T03,SKU-1110,1,78.00,0.00,Piso
2026-07-29,T03,SKU-1111,7,273.00,0.00,Piso
2026-07-29,T03,SKU-1112,5,170.00,0.00,Piso
2026-07-29,T03,SKU-1113,4,168.00,0.00,Piso
2026-07-29,T03,SKU-1115,1,48.00,0.00,Piso
2026-07-29,T03,SKU-1116,4,336.00,0.00,Piso
2026-07-29,T03,SKU-1117,5,180.00,0.00,Piso
2026-07-29,T03,SKU-1118,3,777.00,0.00,Piso
2026-07-29,T03,SKU-1119,4,128.00,0.00,Piso
2026-07-29,T03,SKU-1120,2,290.00,0.00,Piso
2026-07-29,T03,SKU-1121,22,627.00,0.00,Piso
2026-07-29,T04,SKU-1002,10,290.00,0.00,Piso
2026-07-29,T04,SKU-1003,5,142.50,0.00,Piso
2026-07-29,T04,SKU-1004,2,92.00,0.00,Piso
2026-07-29,T04,SKU-1005,9,112.50,0.00,Piso
2026-07-29,T04,SKU-1006,4,312.00,0.00,Piso
2026-07-29,T04,SKU-1008,2,128.00,0.00,Piso
2026-07-29,T04,SKU-1009,10,380.00,0.00,Piso
2026-07-29,T04,SKU-1010,5,91.79,28.21,Piso
2026-07-29,T04,SKU-1012,2,104.00,0.00,Piso
2026-07-29,T04,SKU-1013,17,59.50,0.00,Piso
2026-07-29,T04,SKU-1014,12,168.00,0.00,Piso
2026-07-29,T04,SKU-1015,4,64.00,0.00,Piso
2026-07-29,T04,SKU-1016,1,42.00,0.00,Piso
